Elevation Zone,Value
0-500,0.08062649
0-500,0.08823013
0-500,0.093073845
0-500,0.09737587
0-500,0.10329151
0-500,0.10728264
0-500,0.10743427
0-500,0.10389423
0-500,0.10802841
0-500,0.12638474
0-500,0.15319538
0-500,0.16476822
0-500,0.17065144
0-500,0.17682934
0-500,0.17971039
0-500,0.18288898
0-500,0.19116211
0-500,0.20141602
0-500,0.21019745
0-500,0.21491432
0-500,0.22528076
0-500,0.2327652
0-500,0.23825455
0-500,0.24352741
0-500,0.25341702
0-500,0.26780415
0-500,0.2790661
0-500,0.28545475
0-500,0.29286003
0-500,0.3066597
0-500,0.3158245
0-500,0.3211727
0-500,0.3080883
0-500,0.3016224
0-500,0.30429268
0-500,0.3121338
0-500,0.31353378
0-500,0.30326653
0-500,0.30176735
0-500,0.30527973
0-500,0.3210678
0-500,0.39774513
0-500,0.39701843
0-500,0.4119377
0-500,0.42287636
0-500,0.43450165
0-500,0.44633865
0-500,0.45438004
0-500,0.45858002
0-500,0.45713043
0-500,0.45342445
0-500,0.4508114
0-500,0.4530964
0-500,0.45420647
0-500,0.44687462
0-500,0.43242645
0-500,0.42813492
0-500,0.41973686
0-500,0.41720772
0-500,0.41628265
0-500,0.40714455
0-500,0.40798378
0-500,0.40860367
0-500,0.4108944
0-500,0.41243172
0-500,0.4110241
0-500,0.4060707
0-500,0.39879417
0-500,0.3959427
0-500,0.39620018
0-500,0.3972168
0-500,0.39537048
0-500,0.39176178
0-500,0.3984108
0-500,0.39719963
0-500,0.39997673
0-500,0.3940506
0-500,0.39953232
0-500,0.4066124
0-500,0.39125252
0-500,0.3724041
0-500,0.36191368
0-500,0.3531971
0-500,0.34745216
0-500,0.34765816
0-500,0.35198975
0-500,0.35301018
0-500,0.34479904
0-500,0.33719444
0-500,0.34113693
0-500,0.3444271
0-500,0.35193253
0-500,0.35682678
0-500,0.36014175
0-500,0.37094784
0-500,0.3152542
0-500,0.31472588
0-500,0.31360054
0-500,0.31561852
0-500,0.32479858
0-500,0.33169556
0-500,0.3400631
0-500,0.3576355
0-500,0.3692665
0-500,0.3638935
0-500,0.34602928
0-500,0.3265419
0-500,0.32721138
0-500,0.33019447
0-500,0.34388924
0-500,0.36277962
0-500,0.3815441
0-500,0.37965965
0-500,0.39354897
0-500,0.3962822
