Elevation Zone,Value
0-500,0.2997532
0-500,0.29942894
0-500,0.30008125
0-500,0.29475403
0-500,0.28277683
0-500,0.27058697
0-500,0.26830387
0-500,0.26332283
0-500,0.25721073
0-500,0.2522478
0-500,0.24873829
0-500,0.24714756
0-500,0.24361515
0-500,0.24334335
0-500,0.24344158
0-500,0.24548244
0-500,0.24243641
0-500,0.2451725
0-500,0.25648308
0-500,0.26603508
0-500,0.26794624
0-500,0.2646246
0-500,0.26570415
0-500,0.26390457
0-500,0.26116467
0-500,0.2586527
0-500,0.25946712
0-500,0.26715565
0-500,0.27311325
0-500,0.27559948
0-500,0.2800541
0-500,0.28412437
0-500,0.28917122
0-500,0.29728985
0-500,0.30090523
0-500,0.303751
0-500,0.309515
0-500,0.31917572
0-500,0.3282032
0-500,0.3312645
0-500,0.33229542
0-500,0.32862377
0-500,0.32976055
0-500,0.3360052
0-500,0.33769417
0-500,0.33776283
0-500,0.34192848
0-500,0.34085083
0-500,0.33523655
0-500,0.3313017
0-500,0.32815456
0-500,0.3324356
0-500,0.33561802
0-500,0.33861256
0-500,0.3364029
0-500,0.3357668
0-500,0.33582973
0-500,0.33879757
0-500,0.3374281
0-500,0.33884525
0-500,0.3380623
0-500,0.3305807
0-500,0.32268047
0-500,0.31622982
0-500,0.3060751
0-500,0.29689884
0-500,0.2872343
0-500,0.27868176
0-500,0.27015972
0-500,0.27243233
0-500,0.2790537
0-500,0.28271103
0-500,0.28440857
0-500,0.2839899
0-500,0.28774738
0-500,0.29211617
0-500,0.29389477
0-500,0.29581642
0-500,0.2952671
0-500,0.29331398
0-500,0.29144478
0-500,0.2835188
0-500,0.2756281
0-500,0.27767086
0-500,0.27494144
0-500,0.27253056
0-500,0.27780628
0-500,0.2802229
0-500,0.28297806
0-500,0.2811489
0-500,0.28216267
0-500,0.28604794
0-500,0.29224777
0-500,0.29066944
0-500,0.29415417
0-500,0.30542088
0-500,0.30814648
0-500,0.30854225
0-500,0.30609608
0-500,0.3048973
0-500,0.30408955
0-500,0.30284977
0-500,0.308959
0-500,0.30522442
0-500,0.29971886
0-500,0.298172
0-500,0.29196835
0-500,0.28276443
0-500,0.27866554
0-500,0.27726173
0-500,0.2743559
0-500,0.27756214
0-500,0.28047466
0-500,0.28587532
0-500,0.28974533
0-500,0.30029678
0-500,0.30997372
0-500,0.316041
0-500,0.31428528
0-500,0.31316662
0-500,0.31298447
0-500,0.3118868
0-500,0.30633926
0-500,0.30427837
0-500,0.30493736
0-500,0.3120737
0-500,0.3167286
0-500,0.31890297
0-500,0.3229561
0-500,0.32157898
0-500,0.32273388
0-500,0.32312775
0-500,0.3222475
0-500,0.32129383
0-500,0.3177948
0-500,0.31960487
0-500,0.32242966
0-500,0.3253603
0-500,0.32445812
0-500,0.3220997
0-500,0.32014084
0-500,0.31352806
0-500,0.31197834
0-500,0.3032732
0-500,0.30521488
0-500,0.30505276
0-500,0.30247307
0-500,0.30434608
0-500,0.3063774
0-500,0.31397533
0-500,0.326643
0-500,0.3313856
0-500,0.33078575
0-500,0.32652473
0-500,0.32357693
0-500,0.3243599
0-500,0.3278265
0-500,0.33360863
0-500,0.3335228
0-500,0.32953358
0-500,0.3317852
0-500,0.33646202
0-500,0.33929157
0-500,0.3419037
0-500,0.3419361
0-500,0.34547138
0-500,0.34327507
0-500,0.33495712
0-500,0.32629013
0-500,0.32659054
0-500,0.3245201
0-500,0.31359386
0-500,0.30700207
0-500,0.3073387
0-500,0.3115387
0-500,0.3120613
0-500,0.30851078
0-500,0.30565643
0-500,0.30646706
0-500,0.31268787
0-500,0.3165779
0-500,0.31569862
0-500,0.3195305
0-500,0.31680298
0-500,0.3149681
0-500,0.31183147
0-500,0.30877018
0-500,0.3025341
0-500,0.2958727
0-500,0.29148102
0-500,0.29054737
0-500,0.28561783
0-500,0.27599525
0-500,0.26792812
0-500,0.2631874
0-500,0.25848675
0-500,0.25488186
0-500,0.2550106
0-500,0.25785255
0-500,0.25287628
0-500,0.24641228
0-500,0.24128246
0-500,0.23695564
0-500,0.2333746
0-500,0.23357391
0-500,0.23292637
0-500,0.23723412
0-500,0.23433113
0-500,0.23324871
0-500,0.23405075
0-500,0.23327732
0-500,0.22959232
0-500,0.22714806
0-500,0.2286501
0-500,0.23353481
0-500,0.23417187
0-500,0.23482418
0-500,0.23742962
0-500,0.23746872
0-500,0.23891258
0-500,0.24212456
0-500,0.24367046
0-500,0.24676132
0-500,0.24726772
0-500,0.24528313
0-500,0.24467373
0-500,0.24800968
0-500,0.24797916
0-500,0.2454567
0-500,0.24216652
0-500,0.2441225
0-500,0.24516869
0-500,0.24462223
0-500,0.24166298
0-500,0.2429676
0-500,0.24366188
0-500,0.24057102
0-500,0.23971272
0-500,0.24125671
0-500,0.24144268
0-500,0.24385166
0-500,0.24337482
0-500,0.24208546
0-500,0.24274445
0-500,0.24005222
0-500,0.24009609
0-500,0.23901463
0-500,0.23695183
0-500,0.23452377
0-500,0.23620605
0-500,0.23675919
0-500,0.23422813
0-500,0.23410225
0-500,0.04774475
0-500,0.052827835
0-500,0.059334755
0-500,0.057997704
0-500,0.05802059
0-500,0.060463905
0-500,0.06544781
0-500,0.06526089
0-500,0.057761192
0-500,0.047771454
0-500,0.041322708
0-500,0.03913212
0-500,0.03862381
0-500,0.036803246
0-500,0.035614967
0-500,0.08086491
