daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_maximum,p95,1981_2020,1981_2010,0.1,10,Grass,582,0.08631173068367196,0.06569552728764874,1.3138144139669492,0.020616203396023214,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,11,Wetland,6,0.0008898116565327006,0.00019696347968814116,4.5176479311878985,0.0006928481768445594,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,12,Cropland,3795,0.5628058727569332,0.1954616331555191,2.8793674936151614,0.36734423960141405,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,13,Urban,69,0.010232834050126057,0.007558473533032417,1.3538228327989794,0.0026743605170936402,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,14,Crop/Nat Mosaic,45,0.006673587423995255,0.008961838325810422,0.7446672414045987,-0.002288250901815167,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,16,Barren,3,0.0004449058282663503,0.09854739433729996,0.004514638172406295,-0.09810248850903361,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,17,Water,60,0.008898116565327005,0.45545342634386543,0.019536830882481857,-0.4465553097785384,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,1,ENF,8,0.002373183031741323,0.008247845711940911,0.2877336839976918,-0.005874662680199588,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,4,DBF,297,0.08810442005339662,0.024160853508411982,3.646577304180156,0.06394356654498465,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,5,MF,116,0.034411153960249186,0.02656544932293804,1.2953349119729265,0.007845704637311147,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,7,Open Shrub,72,0.021358647285671908,0.025736561345917112,0.8298951440558424,-0.004377914060245205,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,8,Woody Savanna,110,0.03263126668644319,0.02796060730406237,1.1670442752401242,0.004670659382380822,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
