Elevation Zone,Value
0-500,0.19321442
0-500,0.20904255
0-500,0.2138052
0-500,0.21144676
0-500,0.20253086
0-500,0.20247746
0-500,0.20266628
0-500,0.20873165
0-500,0.21666908
0-500,0.22017574
0-500,0.22461224
0-500,0.21896172
0-500,0.028294563
0-500,0.034317017
0-500,0.039560318
0-500,0.04073906
0-500,0.041859627
0-500,0.0245924
0-500,0.02209568
0-500,0.012867928
0-500,0.007905006
0-500,0.0066194534
0-500,0.009516716
0-500,0.012351036
0-500,0.013349533
0-500,0.016492844
0-500,0.02135849
0-500,0.07700157
0-500,0.084074974
0-500,0.09497547
0-500,0.091599464
0-500,0.08954334
0-500,0.059782982
0-500,0.06348896
0-500,0.07466602
0-500,0.07351494
0-500,0.07374382
0-500,0.06399536
0-500,0.049809456
0-500,0.043252945
0-500,0.04887581
0-500,0.055909157
0-500,0.063840866
0-500,0.07391071
0-500,0.07871628
0-500,0.0799551
0-500,0.08161926
0-500,0.0831728
0-500,0.08046055
0-500,0.08137512
0-500,0.08534813
0-500,0.09144592
0-500,0.10165596
0-500,0.117943764
0-500,0.13212967
0-500,0.13574028
0-500,0.13410091
0-500,0.13603401
0-500,0.13741302
0-500,0.13886452
0-500,0.13894463
0-500,0.1450901
0-500,0.15831375
0-500,0.17643547
0-500,0.19674683
0-500,0.20598316
0-500,0.2124443
0-500,0.21436691
0-500,0.21648979
0-500,0.22450733
0-500,0.2331028
0-500,0.23635674
0-500,0.24115562
0-500,0.24198914
0-500,0.24587822
0-500,0.25749016
0-500,0.2488575
0-500,0.24134445
0-500,0.2458744
0-500,0.25696945
0-500,0.27178574
0-500,0.27750683
0-500,0.2758999
0-500,0.27348518
0-500,0.2694788
0-500,0.25928307
0-500,0.26039314
0-500,0.28855133
0-500,0.27431297
0-500,0.27160072
0-500,0.27685928
0-500,0.27932358
0-500,0.284832
0-500,0.29403305
0-500,0.3072052
0-500,0.32530403
0-500,0.33597755
0-500,0.341753
0-500,0.34342575
0-500,0.34199905
0-500,0.34319496
0-500,0.34454727
0-500,0.3404541
0-500,0.33628464
0-500,0.3325367
0-500,0.32797432
0-500,0.31917572
0-500,0.3208847
0-500,0.3320217
0-500,0.3331623
0-500,0.33751488
0-500,0.33397484
0-500,0.32979202
0-500,0.32782173
0-500,0.32147598
0-500,0.32473564
0-500,0.33656883
0-500,0.3336048
0-500,0.3311901
0-500,0.33163452
0-500,0.32943535
0-500,0.33000946
0-500,0.33307457
0-500,0.32650185
0-500,0.3137493
0-500,0.3046379
0-500,0.3025627
0-500,0.29193306
0-500,0.2826023
0-500,0.27573586
0-500,0.25596428
0-500,0.2525921
0-500,0.2514763
0-500,0.2513981
0-500,0.25502586
0-500,0.25608063
0-500,0.26016045
0-500,0.26246643
0-500,0.26424408
0-500,0.27488518
0-500,0.27002907
0-500,0.2665882
0-500,0.2776127
0-500,0.28057384
0-500,0.28423595
0-500,0.266119
0-500,0.27106857
0-500,0.27947235
0-500,0.28945732
0-500,0.2918167
0-500,0.29741287
0-500,0.30588913
0-500,0.30723763
0-500,0.30125237
0-500,0.29309082
0-500,0.28300858
0-500,0.2691555
0-500,0.27272034
0-500,0.2898655
0-500,0.3014946
0-500,0.30631828
0-500,0.29836273
0-500,0.30444908
0-500,0.3117485
0-500,0.33122826
