Elevation Zone,Value
0-500,0.43034363
0-500,0.4196148
0-500,0.40885353
0-500,0.40542603
0-500,0.40161324
0-500,0.39915085
0-500,0.39584732
0-500,0.3983593
0-500,0.39303017
0-500,0.3899269
0-500,0.385458
0-500,0.37908936
0-500,0.37933922
0-500,0.38190842
0-500,0.38487053
0-500,0.3788433
0-500,0.3710041
0-500,0.37062836
0-500,0.36837006
0-500,0.37015724
0-500,0.3685093
0-500,0.3692398
0-500,0.37698746
0-500,0.37608337
0-500,0.38137245
0-500,0.37939453
0-500,0.37659645
0-500,0.37795448
0-500,0.37462234
0-500,0.37220192
0-500,0.3722229
0-500,0.37804413
0-500,0.3769245
0-500,0.37802505
0-500,0.38573456
0-500,0.3863945
0-500,0.38118172
0-500,0.38202667
0-500,0.38463593
0-500,0.38404465
0-500,0.38700104
0-500,0.3811512
0-500,0.3786049
0-500,0.37643433
0-500,0.3705063
0-500,0.34924126
0-500,0.34067154
0-500,0.33736038
0-500,0.33321953
0-500,0.33436966
0-500,0.33140564
0-500,0.33032227
0-500,0.3323803
0-500,0.33408356
0-500,0.33293533
0-500,0.33378983
0-500,0.33725357
0-500,0.34384537
0-500,0.34828758
0-500,0.34630394
0-500,0.3552513
0-500,0.35537338
0-500,0.3543682
0-500,0.35686302
0-500,0.3574524
0-500,0.3553486
0-500,0.35064507
0-500,0.35517883
0-500,0.36421394
0-500,0.36553764
0-500,0.36862755
0-500,0.37927055
0-500,0.3782978
0-500,0.3783455
0-500,0.37353706
0-500,0.37069893
0-500,0.3732109
0-500,0.3779297
0-500,0.38175964
0-500,0.39398575
0-500,0.39457703
0-500,0.39212227
0-500,0.39016533
0-500,0.38910103
0-500,0.39424133
0-500,0.39411926
0-500,0.39390182
0-500,0.389143
0-500,0.38614273
0-500,0.029186249
0-500,0.022384644
0-500,0.019687653
0-500,0.022619247
0-500,0.03279686
0-500,0.037052155
0-500,0.03152275
0-500,0.027498245
0-500,0.014213562
0-500,0.019208908
0-500,0.022233963
0-500,0.019582748
0-500,0.022306442
0-500,0.019248962
0-500,0.0184021
0-500,0.09333801
0-500,0.093969345
0-500,0.10089111
0-500,0.10586929
0-500,0.1081295
0-500,0.115161896
0-500,0.11518097
0-500,0.116643906
0-500,0.11738396
0-500,0.12137604
0-500,0.13368607
0-500,0.13302994
0-500,0.13944244
0-500,0.13811874
0-500,0.13609505
0-500,0.1335926
0-500,0.13245201
0-500,0.12504578
0-500,0.12881279
0-500,0.13533211
0-500,0.13747215
0-500,0.1395626
0-500,0.14110756
0-500,0.1470108
0-500,0.15124702
0-500,0.15729332
0-500,0.15392685
0-500,0.15341759
0-500,0.15587807
0-500,0.15584946
0-500,0.15545082
0-500,0.1616764
0-500,0.16729927
0-500,0.1739006
0-500,0.18604851
0-500,0.19664574
0-500,0.19326401
0-500,0.18677711
0-500,0.1937828
0-500,0.19805527
0-500,0.19554329
0-500,0.19361115
0-500,0.19446945
0-500,0.19748497
0-500,0.19789124
0-500,0.20080757
0-500,0.20453262
0-500,0.20965576
0-500,0.20462036
0-500,0.20300293
0-500,0.20657921
0-500,0.20529366
0-500,0.19415665
0-500,0.19518661
0-500,0.19657516
0-500,0.18523979
0-500,0.17214203
0-500,0.16183662
0-500,0.14750862
0-500,0.13794136
0-500,0.13261223
0-500,0.2581253
0-500,0.25996017
0-500,0.27281952
0-500,0.2735119
0-500,0.27114868
0-500,0.26776123
0-500,0.26770782
0-500,0.2629795
0-500,0.26106834
0-500,0.26073265
0-500,0.2636509
0-500,0.26852226
0-500,0.27534103
0-500,0.27657318
0-500,0.26923752
0-500,0.27002525
0-500,0.2784176
0-500,0.28554535
0-500,0.2930565
0-500,0.30131721
0-500,0.31012535
0-500,0.31390762
0-500,0.30758476
0-500,0.30805206
0-500,0.31341743
0-500,0.3176632
0-500,0.3254509
0-500,0.33067894
0-500,0.3412037
0-500,0.34801102
0-500,0.35764122
